code,name
13953,Τράπεζα νεκροψίας
13958,"Τράπεζα, εξέτασης/θεραπείας, γενικής χρήσεως"
13959,Τράπεζα εργαλείων
13960,"Τράπεζα τοκετού, τροφοδοτούμενη με ηλεκτροφόρο καλώδιο"
13964,"Τράπεζα φυσιοθεραπείας, μη ηλεκτρικό"
13969,"Χειρουργική τράπεζα, ουρολογική"
13970,Ταχυσκόπιο
13983,"Ταινία, ομφαλικού λώρου"
13997,Καθεκτικός σύνδεσμος θυρεοειδούς
13998,Καθεκτικός σύνδεσμος μήτρας
13999,Τενοντοτόμος
14025,Τυποποιημένη συσκευασία θερμομέτρου
14027,Ανακινητής θερμομέτρου
14032,"Θερμόμετρο, ηλεκτρονικό, <προσδιορίστε>"
14034,"Θερμόμετρο, ηλεκτρονικό, συνεχές"
14035,"Θερμόμετρο, ηλεκτρονικό, διαλείπων"
14066,"Πίεστρο γλώσσας, επαναχρησιμοποιήσιμο"
14069,Τονοσκόπιο
14070,Αμυγδαλεκτόμος
14074,"Αιμοστατικός περίδεσμος, πνευματικός"
14077,Χειρουργικό οθώνειο
14082,Περιχειρίδα τραχειακού σωλήνα
14085,"Σωλήνας, ενδοτραχειακός, παροχής αέρα"
14089,"Εσωτερικός σωληνίσκος σωλήνα τραχειστομίας, μιας χρήσεως"
14092,Προσαρμογέας σωλήνα τραχειοστομίας
14093,Κομβίο τραχειοστομίας
14094,Περιχειρίδα σωλήνα τραχειοστομίας
14099,"Τυποποιημένη συσκευασία τραχειοστομίας, μίας χρήσης"
14105,"Ελκτικό σύστημα, ηλεκτρικό, στατικό"
14106,"Ελκτικό σύστημα, ηλεκτρικό, διαλείπων"
14119,"Μεταγωγέας πίεσης αίματος, επαναχρησιμοποιήσιμος"
14144,Καταγραφικό ρίγους
14147,Οστεοτρύπανο
14148,"Τρύπανο κερατοειδούς, επαναχρησιμοποιύμενο"
14152,"Κρανιακό οστεοτρύπανο, επαναχρησιμοποιήσιμο"
14155,Βελόνα παρακέντησης λαπαροσκόπησης
14156,Βελόνα παρακέντησης αμνιακή
14159,Βελόνα παρακέντησης χοληδόχου κύστης
14187,Σωλήνας παχέος εντέρου
14189,"Σωλήνας, καλλιέργειας"
14191,"Σωλήνας, παροχέτευσης"
14202,Γαστρεντερικός σωλήνας
14221,"Σωλήνας, ρινογαστρικός"
14224,"Σωλήνας, νεφροστομίας"
14227,"Σωλήνας, ορθικός"
14230,"Σωλήνας, εκκένωσης στομάχου"
14239,"Σωλήνωση, συμπιεσμένων αερίων, υψηλής πίεσης"
14285,Ουρητηροτόμος
14286,"Κηρίον διαστολής ουρηθρικό, επαναχρησιμοποιήσιμο"
14288,Ουρηθρόμετρο
14290,"Κάλυμμα, ουροδοχείου"
14292,"Τυποποιημένη συσκευασία ουρηθρικού καθετηριασμού, δειγματοληψίας από την ουροδόχο κύστη"
14297,Μονάδα παροχέτευσης ούρων
14301,Τυποποιημένη συσκευασία έκπλυσης ουροποιητικού
14302,Ηθμός ούρων
14307,Ουροδυναμικό σύστημα μέτρησης
14323,Κολπόμετρο
14337,"Βαλβίδα, θετικού άκρου- εκπνεόμενης πίεσης (PEEP), επαναχρησιμοποιήσιμη"
14339,Βαλβιδοτόμος
14345,Ανυσματοκαρδιογράφος
14352,"Φίλτρο, αναπνευστήρα"
14359,"Μονάδα ελέγχου αναπνευστήρα, διαλείπουσας υποχρεωτικής αναπνοής (IMV)"
14361,"Αναπνευστήρας, εντατικής περίθαλψης, νεογνολογικός / παιδιατρικός"
14367,Πίεστρο αγγείου
14379,Σπλαχνοτόμος
14380,Καταγραφεύς οπτικού πεδίου
14386,Γεννήτρια συστήματος υαλοειδεκτομής
14389,Βολτόμετρο
14410,"Κλίβανος, ξήρανσης"
14413,"Πλυντήριο, απολύμανσης/ αποστείρωσης"
14427,"Κάδος, μάκτρου"
14429,Λουτρό με κυκλοφορητή νερού
14435,"Σύστημα καθαρισμού ύδατος, απιονισμού"
14437,"Σύστημα καθαρισμού ύδατος, αντίστροφης ώσμωσης"
14438,"Σύστημα καθαρισμού ύδατος, υπεριώδους"
14450,Λουτρό υδροθεραπείας με δυνατότητα μαλάξεων
14457,"Σύρμα, περίδεσης"
14462,Τυποποιημένη συσκευασία έκπλυσης τραύματος
14465,"Μέσο συγκράτησης, καρπού, μιας χρήσεως"
14473,Συσκευή για τη συγκράτηση της κασσέτας του ακτινολογικού φιλμ
14475,Στεγνωτήρας ακτινολογικού φιλμ
15023,Καθετήρας μηριαίας αρτηρίας/φλέβας
15024,Καρέκλα τοκετού
15026,Κομπρέσσα κρύα
15028,"Τυποποιημένη συσκευασία κρικοθυρεοτομίας, επαναχρησιμοποιήσιμη"
15033,"Ηλεκτρόδιο απινιδωτή, εξωτερικό, επαναχρησιμοποιήσιμο"
15038,Λαιμητόμος πλευράς
15041,Απολινωτής ομφαλικός
15047,Συσκευαστής γάζας
15048,Σύστημα οφθαλμοσυμπίεσης
15053,"Ζυγαριά, αναπηρικής πολυθρόνας"
15056,"Ποδονάριο, μη αγώγιμο"
15057,"Σιγμοειδοσκόπιο, εύκαμπτο, με οπτική ίνα"
15058,"Σιγμοειδοσκόπιο, άκαμπτο"
15065,"Σύστημα ραφής, αυτόματο"
15071,"Μετατροπέας, πίεσης, άκρου καθετήρα"
15074,"Βρογχοσκόπιο, άκαμπτο"
15076,Λαρυγγοσκόπιο άκαμπτο
15078,Ποδιά εργαστηρίου
15085,"Σπόγγος, λαπαροτομίας"
15105,Θερμαντικό σώμα
15107,"Λουτρό, επίπλευσης ιστών"
15110,Παρασκευαστής επιχρίσματος αίματος
15111,Προχοΐδα
15113,"Αιματολογικός διαχωριστής, κυττάρων"
15115,Φυγόκεντρος τράπεζας αίματος
15117,"Φυγόκεντρος, επιδαπέδια, χαμηλής ταχύτητας, με δυνατότητα κατάψυξης"
15126,"Αναλυτής, μέτρησης αποικιών βακτηρίων"
15128,Σύστημα εφίδρωσης με ιοντοφόρηση
15129,"Αναλυτής, πυκνομετρίας"
15133,Αραιωτής εργαστηρίου
15134,"Δοσομετρητής, κεριού παραφίνης"
15137,Ηλεκτρόδιο στομαχικού pH
15139,"Εξατμιστήρας, εργαστηρίου"
15145,Καταψύκτηςεργαστηρίου
15148,"Καλύπτρα, μικροβιολογική"
15154,Ανελκυστήρας νεκροτομείου
15155,"Βρόγχος, εμβολιασμού καλλιέργειας"
15157,"Μικροτόμος, κρυοστατικός"
15158,"Μικροτόμος, περιστροφικός"
15159,"Μικροτόμος, ολίσθησης"
15160,Υπερμικροτόμος
15163,"Αναλυτής, νεφελομετρικός"
15164,"Αναλυτής, pH"
15169,Εργαστηριακό διαθλασίμετρο
15172,"Ψυγείο, αντοχής σε έκρηξη"
15175,"Εργαστηριακός ζυγός, ηλεκτρονικός"
15178,"Αναδευτήρας, εργαστηριακός."
15180,Σύστημα νιπτήρα αυτοψίας/ανατομής
15185,"Πλακίδιο, μικροσκοπίου"
15186,Σχάρα δοκιμαστικών σωλήνων
15190,Επεξεργαστής ιστών
15193,"Φυγόκεντρος, επιδαπέδια, υπερυψηλής ταχύτητας"
15197,Πλυντήριο πιπεττών
15200,"Οξύμετρο, ενδοκαρδιακό"
15201,"Οξύμετρο, in vitro, τροφοδοτούμενο με ηλεκτροφόρο καλώδιο"
15270,Σύστημα αυλών παροχέτευσης
15275,Ορθοπαιδικό βελόνι
15276,Αμπούλα
15281,"Σπόγγος, πλύσεως χειρουργείου"
15283,Φίλτρο εργαστηριακής σύριγγας
15286,"Σύριγγα, αγγειογραφίας"
15288,Οφθαλμοδιαυγασίμετρο
15290,"Νεφροσκόπιο, άκαμπτο"
15311,Βάση στήριξης οθόνης
15313,Τυποποιημένη συσκευασία παρακέντησης του τυφλού εντέρου
15316,Τυποποιημένη συσκευασία αρθροδιαγράμματος
15319,"Επίθεμα, δερματικού μοσχεύματος"
15321,"Γέλη, εφαρμογής υπερήχων"
15325,Επίθεμα τοποθέτησης ασθενή με κενό αέρος
15580,"Εξολκέας, ξένου σώματος, επιφανειακού ιστού"
15593,"Μαξιλάρι κλίνης, καθαριζόμενο σε πλυντήριο"
15599,Συσκευή χρώσης πλακιδίων μικροσκοπίου
15615,Κεντρική αντλία κενού
15620,Σύστημα διαδρομής/μεταφοράς ενδοφλεβίων καθετήρων
15622,Μητρικός εγχυτήρας
15623,Εξακτήρας φακών επαφής
15624,"Επίθεμα, σωλήνα τραχειοστομίας"
15630,Κολποσκόπιο
15639,"Χαρτί, καταγραφικό"
15643,"Κάλυμμα εργαλείου/εξοπλισμού, επαναχρησιμοποιήσιμο"
15652,Λούπα
15660,Λάμπα κλίνης
15670,Λαβίδα οστού
15672,Λαβίδα σύσφιξης αμυγδαλών
15675,"Χειρουργικό άγκιστρο μαστοειδές, αυτοσυγκρατούμενο"
15676,Βρόγχος ΩΡΛ
15677,Ανελκτήρας μήτρας
15679,"Βελόνα, δοκιμής διάτρησης"
15682,Σωλήνας φυγοκέντρου
15687,"Κάλυμμα, πλακιδίου μικροσκοπίου"
15688,Υδροκεφαλικό φίλτρο παράκαμψης
15695,Πίνακας βελονισμού
15699,Κάλυμμα αναβολέα πτέρνας
15702,"Ακρο περιπατητικού βοηθήματος, από καουτσούκ"
15712,Λαβίδα ελαστικού απομονωτήρα
15713,Ρονζέρ οδοντιατρικό
15723,"Οφθαλμική καρέκλα, ηλεκτρική"
15726,"Φορείο, ακτινογραφικό"
15732,"Κλίνη τοκετού, τροφοδοτούμενη με ηλεκτροφόρο καλώδιο"
15733,Σταθμός χειρουργικού καθαρισμού
15735,Συγκρατητής καθετήρα
15737,"Μονάδα ρινικής αντίστασης, χειρός"
15743,"Δοχείο δείγματος, ταχυδρομικής μεταφοράς, με θερμική μόνωση"
15749,"Κάλυμμα, κρανιακής οπής"
15752,"Προστατευτικό κάλυμμα, απώλειας θερμότητας, βρέφους"
15764,"Κάλυμμα ποδοδιακόπτη, αποστειρωμένο"
15772,"Λιπαντικό, εργαλείου"
15774,Λάμα κοπής εκμαγείου
